ทำเกินไป บุหรี่ไฟฟ้า ไม่ไช่ยาบ้า,neg
ช่วงต้นเดือนก็ดีหรอก พอกลางๆเดือนแค่วิดีโอในเฟชยังสะดุดเลย ไหนบอกเน็ตไม่ลดสปีด จ่ายเดือนตั้ง700 ไม่เห็นดีเลย,neg
"จะรีวิวเมเบอลีนรุ่นนี้ให้ฟัง ""ละลายง่ายชิบหายเลยค่ะ"" อันนี้คือปาดไปรอบเดียวท่ามกลางแดดประเทศไทย เป็นไปได้อย่าใช้กลา…",neg
เคยเจอของไม่สด หมูเริ่มเขียว อยุ่1ครั้ง หากมีครั้งต่อไปเราคงหยุดกิน,neg
#ERROR!,neg
เจอ absolute สูตรอิบิวไป แดกแล้วแอ๊ปแอ้เลยสึส ร้อนท้องชิบหาย 🍷,neg
สวยกว่า revo อีก,neg
มะวานเห็น suzuki swift 2018 แล้วอยากได้ น่ารักดี แต่ราคาไม่น่ารักเลย ตัวเริ่มต้นจะเท่ารุ่นเราตัวท้อปอยู่แล้ว,neg
กินกะที่บ้านแล้วตื่นมาแฮงค์อ่ะเข็ดเลย ละเป็นเวลากินกะที่บ้านทุกครั้ง กินกับเพื่อน(ตอนจบม6ก็ไม่เป็นไร) กินแต่บาคาดี้ฟูมูล เหล้าเบียร์ไม่อร่อย,neg
ไม่มีเวบาเลยเพื่อนเอ้ย ตำงานนนน😭,neg
เคยใช้ครีมของกานิเย่ ทาครั้งแรกผ่านไปสิบนาทีแสบ และหน้าแดง,neg
แต่เลิกเก็บแระ พอแระ มันแพงเกินจิงๆ ต้องไปตระเวนหาลำบากอีก,neg
บริหารบ้านเมืองให้พัง,neg
เพิ่มราคาเน็ตอีก ยังไม่พอยังจำกัด จำนวนGBอีก 55ระวังคนจะเลิกใช้นะครับ ผมคนหนึ่งแล้วที่จะเลิกใช้ 555ใช้เน็ต2วันความเร้วหมด,neg
ไม่ต้องกินหมูทะล้ะ กินอันนี้แหละ55555,neg
กันแดดหน้า mizumi ไม่มีสารเคมี สูตรกันน้ำ แพง 890 แหนะ ต้องรอตอนมีโปร แต่ดีนะ ทาแล้วไม่วอก กันแดดดี คนผิวแพ้ง่ายใช้…,neg
ช่วงท้าย ยืดกันชนมาคลุมล้ออะไหล่ จะดีมากครับ ขับรถตามตูดฟอร์จูนเนอร์ ดูท้ายเหมือนงานไม่เรียบร้อย,neg
มะวานพี่พาไปดูรถที่ศูนย์ MG ละบอกว่า ถ้าแกสอบ NL ไม่ผ่านไม่ต้องเอา ฮ่าๆๆๆๆ ชิบหายยยยย,neg
แค่ผ้าอนามัยแบบสอดก็ยากแล้ว นี้ห่อยังไงให้ไม่เจ็อหนอ,neg
ขึ้นภาษีไปเพื่ออะไรกันแน่? เพราะอยากได้คนสูบลดลง หรือเพื่อเอาไว้จ่ายโบนัสให้กับใครบางคน?,neg
กูไม่ชอบน้ำจิ้มบาร์บีก้อน,neg
ไม่โอเคกับการกินช้าง ปวดหัว,neg
ผมแค่ไปเปิดฝากระโปรงรถ CH-R HB มา ก็ปิดฝากลับ แล้วหากใครถามว่าน่าซื้อไหม เป็นผมคงไม่กล้าซื้อแหละครับ มีระเบิดเวลา 3 ลูกรอผลาญเงินคุณไม่ต่ำกว่า 2 แสนหลังรถหมดประกันทันที รถไฮบริท ราคาแบตไม่กลัวครับ ผมกลัวอะไหล์แวดล้อมมากกว่าที่โตโยต้าไม่เคยบอกความจริงกับสาธารณะชนไทย เมืองนอกเค้าฟ้องชนะจนต้องรีคอลรถ HB ไปเกือบ 5 แสนคัน แต่บ้านเราไม่เคยเรียกรีคอลทั้งๆที่อะไหล์ก็ชิ้นเดียวกัน ซับพลายก็เจ้าเดียวกัน ประกันก็ไม่ขยาย ใครพังก็ซ่อมกันเอาเอง สาธุ,neg
เอาจริงๆคัมรี่ก็ไม่ได้สวยเลย แต่ลูกค้าก็หนีไปคัมรี่ ไม่มาอัลติม่าแฮะ,neg
นี้แค่ขับยาริสนะถ้าขับเบนส์หรืออย่างอื่นที่แพงกว่านี้จะขนาดไหนเนี้ย ป้าเอย,neg
ของผม ใช้2คัน คัมรี ใช้ดีทุกอย่าง ส่วนแจส มีเสียงดังที่แผงข้างประตู ยิ่งขับเร็ว เหมือนชิ้นส่วนจะหลุด เวลาขับต้องเอาข้อศอก กดไว้ จะได้ไม่มีเสียง รึ เปิดเพลงดังๆ นี่ก็ว่าจะเปลี่ยาแจส เป็นchr,neg
นี่เคยไปทำงานที่บาบีก้อน หลังร้านคือสกปรกมากๆ เคยมีครั้งหนึ่งมีแมลงสาบอยู่ในหมูสไลด์ อี๋นี่ไม่กินบาร์บีก้อนอีกเลยอะ,neg
เม้นโคตรเดือดเลยยย,neg
สรุปว่า นีเวียซึมอยากกว่าเยอะเลย ใช้เวลาทาค่อข้างนาน ส่วนตัวใช้แล้วแขนเสื้อค่อนข้าเหลือง เศร้าาาาา ชอบแค่กชิ่ยอย่าง…,neg
มั่วแล้วคุณ เบียร์ช้าง ผมเพิ่งไปซื้อเมื่อกี้ จากเดิม50 ราคาใหม่ 55 ...บางแห่ง ยังขาย 50บาทเท่าเดิม ...จริงฯ เขาปรับภาษีตามปริมาณความเข้มข้นอัลกอฮอล์ ประเภทเบียร์จะกระทบน้อยมาก บางทีควรปรับลดราคาลงด้วย แต่จะไปหนักตรงสุราดีกีสูงฯพวกนั้นจะขึ้นเยอะ,neg
มีแต่ตำหนวดขี่มอไซค์นำพี่น้องเสื้อแดง ไปตื๊บคนสงสัย....,neg
ไม่เห็นจะเผ็ดอะไรเลยสักนิด,neg
ลืมอ่าน จ-ศ ก่อน 5 มงเยนใครจะไปว่ะ,neg
นี่ปีชงหรือซีวิคมันงอน...,neg
ไม่เห็นหยอยเลยยย,neg
เวลาพนักงานแบงค์โทรมาขายประกัน บางอันมันน่าสนใจ แต่พอขอรายละเอียดทางอีเมล หรือโบชัวร์มาอ่านก่อน ทำไม่เขาไม่มีให้แล้วขอตัดจบเลย อันนี้ผมไม่เข้าใจจริง,neg
รู้สึกว่าที่บ้านพลาดมากๆไม่น่ารีบออกpcxกับmazda2เลยอะตัวปีนี้สวยกว่าเยอะ😭,neg
MK สาขาเดอะซีน ทาวน์อินทาวน์ พนักงานบริการค่อนข้างไม่ดีค่ะ สอบถามเรื่องอาหารไป ก็ไม่ได้คำตอบค่ะ,neg
อ่านกติกางาน #BreezerTH ที่ให้ถ่ายรูปแล้วแชร์ลงfbน่ะ คือเป็นเครื่องดื่มแอลกอฮอล์ แล้วเราสงสัยว่าไม่ผิด พรบ.ควบคุมเครื่องดื่มแอลกอฮอล์ มาตรา 32 เหรอคะ,neg
นิสสันเปลี่ยนเกียร์ง่ายกว่าโตโยต้ามากเวอร์,neg
ทรูหมดโปรลด 50% ไม่แจ้งลูกค้าหรือครับ คือคุณลูกค้าต้องจดจำเองใช่ไหมครับที่เข้าใจ,neg
กุก็ไม่กินปะ55555,neg
น่าสงสาร นาวาร่าจัง รถดี แต่การตลาดส้นตีน,neg
่ hada labo ใช้ได้นานจริง แต่นอกจากเรื่องหน้าไม่มันก็ไม่เหงช่วยอะไรเลย 😂,neg
วันนี้ไปกินที่ฮอตพอทที่สาขาบิ๊กซีราชดำริมา สั่งน้ำซุปไป 4 อย่าง หมาล่า ต้มยำ สุกี้ญี่ปุ่น และต้มซุปเปอร์ สิ่งที่ได้คือ น้ำซุปซุปเปอร์จืดๆ จืดแบบน้ำเปล่าเลย จึงถามกับพนง ไปว่าทำไมจืดทำไมรสชาติแบบนี้ ปกติที่เคยกินมันจะออกเปรี้ยว มีพริกใสไรงี้ พนง ก็เดินไปเอาพริกมาให้เรา คือ? ที่เราบอกไปเราจะให้ไปเช็คว่าทำไมน้ำซุปมันไม่มีรสชาติอะไรเลย พนงถามเรากลับถามว่าให้ทำไงคะ เราก็อ้าว พี่ไม่ชิมหรือเช็คหน้อยหรอว่าทำไมรสชาติแบบนี้ พนงก็พูดคำเดิมว่าให้ทำยังไง แล้วก็เอาหม้อเราไปเปลี่ยน สักพักเดินกลับมาถามว่าเปลี่ยนเป็นน้ำซุปอื่นแทนได้มั๊ย เราเลยถามกลับไปแล้วซุปเปอร์ล่ะ พนง บอกว่าหัวเชื้อที่ผสมมันหมด รสชาติเลยเป็นแบบนั้น คืออะไรหรอคะ หัวเชื้อหมด แล้วให้ลูกค้ากินน้ำเปล่างี้หรอ แล้วทำไมไม่บอกว่าของหมด เราก็ไม่สั่งแล้วป่ะ แล้วตลอดเวลาที่เกิดเรื่องมีพนง ออกมาจากครัวมายืนมองโต๊ะเราตลอดเวลา ทำแบบนี้กับลูกค้าก็ได้หรอคะ???? และเวลาที่เสียไปกับการรอการแก้ปัญหาจากทางร้านก็ไม่ได้ทดเวลาให้ อันนี้ช่างมัน อ้อ ลืมอีกเรื่องนั่งกินอยู่แล้วมีเบบี๋แมลงสาบออกมาเดินเล่นอยู่ข้างโต๊ะ ฝากดูแลน้องด้วยนะคะ ปล. เหตุเกิดจากซุปซุปเปอร์นะคะ #hotpotbufHot,neg
��😞😞😞😞😞,neg
เกลียดเบียร์ช้างว่ะ แดกนิดเดียวยังปวดหัวได้,neg
บาร์บิก้อนวันนี้ไม่อร่อยเลย รู้สึกกินสารอะไรสักอย่าง จะอ้วก,neg
คิดถึง KFCครับ มันอร่อยกว่า,neg
ไม่หร่อย,neg
เคยใช้แล้ว smooth e หน้าเห่อค่ะ แต่เดอมาพอนก้อดี เรคคอมเมน!,neg
แคมรี่ยัดลูกโต สงสัยคนใส่ลูกสูบคงสายแว้นซ์มาก่อนแน่ๆ 55555,neg
ผมให้แสงแยงตา 1.fortuner &revo 2.crv 3.ford everest,neg
ม่ายยย ผลาญเงินข้าเหลือเกิน,neg
มาสด้าบริการหลังการขายคือแบบ ............,neg
ที่สาขาอยุธยาพาร์ค พนักงานน่ารักบริการดีของก็เติมเรื่อยๆ แต่เสียตรงเวลาถ่ายน้ำออกจากบาร์สลัด ผลไม้ ของหวาน มีน้ำนองที่พื้นถ่ายน้ำเสร็จเก็บอุปกรณไป ก็ปล่อยให้น้ำนองอยู่แบบนั้นทั้งที่เป็นทางเดินหลัก เห็นลูกค้าบางคนไม่ได้มองพื้นเดินลื่นก็มี เห็นหลายครั้งแล้วไม่เข้าใจทำไมถึงไม่ถูพื้นที่เปียกน้ำ เสียตรงนี้อย่างเดียวจริงๆค่ะ นอกนั้นดีหมด,neg
ก็ว่าลืมอะไรตอนไปเกาครั้งล่าสุด ลืมซื้อลิปกะทิ้นของโฮลิก้า เสียดายเว่อ คือดูสีอะไรไว้หมดละ เพิ่งนึกได้ด้วยเนี่ย,neg
สเมอร์นอฟแดกเพลินๆอ้าวมึนนรสหวานๆหลอกเราตายใจนักเชียวว,neg
อย่าสนใจ ชิวๆๆไปดู มั่ว ยัง 35เลย,neg
โด่วแค่ยาริส นึกว่าเฟอรารี่,neg
เบียร์ลีโอขวดเป็นร้อยจริงหรอ..โหดไปปะ,neg
มั่ววะ เบียร์ช้างตอนนี้50-55 มันจะขึ้นไปเป็น118ได้ไง เวอร์เกิ๊นนนน กุขายอยุ่,neg
แต่ผ้าอนามัยเกาหลีแบบแพงอะ,neg
โหนกระแส ติดต่อไปยังครับ,neg
#โครงการถนนสีขาว โดยโตโยต้า ช่วยส่งแจ้งฝ่ายผลิต /ออกแบบรถด้วย ไฟหน้าฟอจูนเนอร์ ออกแบบได้มักง่ายมาก สว่างเกินไป ลองให้นออกแบบ กับคนอนุมัติมานั่งจ้องแสงไฟดูสักนาที ขาดความรับผิดชอบต่อผู้ใช้รถบนถนนรายอื่นๆ อย่างนี้ไม่ไหวนะครับ,neg
แสงโสมเล่นกูแล้ว,neg
เด๋วๆ ต้องใส่ชุดไทยอ๋ออออ,neg
เกลียดกาวผ้าอนามัยไม่ติดเหี้ยไรซักอย่างเป็นกาวที่กากมากเว่อร์ ต่อไปนี่ควรแถมกาวสองหน้ามาด้วยนะ 😒,neg
แล้วนี่แบบเดือนๆนึงแดรกบาบีก้อนบ่อยมาก กลัวเลย 😂😂😂😂😂,neg
อันนี้ก็ขึ้นก่ะสันดานคนสูบครับ ถ้าเป็นที่ๆจัดให้สูบก็ว่าอะไรไม่ได้ แต่ถ้าเป็นที่สาธารณะ ก็ไม่ควรสูบทั้งคู่ครับ ของผมนี่ ที่บ้าน ญาติๆ และคนทั่วไป เค้าโอเคก่ะเรื่องควัน ผมอัดลงพื้น ไม่ก็อัดขึ้นฟ้า เพราะมันจะสลายไปในช่วงแค่ 1-2นาทีครับ ผิดกับควันบุหรี่ ซึ่งนานกว่าหลายเท่า,neg
ไอเชี่ย สื่อของต่างประเทศยังออกข่าวมาโครมๆ ตำรวจไทยตบทรัพย์บุหรี่ไฟฟ้า สัส ตำรวจอุบาว์ท,neg
มันก็เอาเราติดคุก1คืน วันรุ่งขึ้นส่งฟ้องศาลเสียค่าปรับครับ,neg
กำลังมอง..มาสด้า 3...จบเลยไปโตโยต้าหรือฮอนด้าดีกว่า...5555,neg
ไม่นึกว่าจะมีดราม่าลิปเมเบอลีนที่เคยรีทวีตไป ยังมีที่ไม่รู้อีกเหรอว่า สีผิวไม่เหมือนสีปากไม่เหมือนกันทาเเล้วสีไม่เหมือนกัน ไม่งงจะงงมาก ชะนี๊ลู๊กกกก ไม่เคยทาที่ปากละสีไม่เหมือนกับปลอกลิปเหรอชะนี,neg
ทำไมแต่ก่อนแดกสเมอร์นอฟป๋องเดียวละหวิ่งวะ ตอนนี้แม่งสื่อๆอยู่,neg
ไม่เคยใช้ และไม่คิดจะใช้ด้วย ขนาดของแพงเรายังแพ้เรย Sk-II ยิ่งแพ้ทาหน้าละคันยิบๆ ใช้ได้แต่ของ ออเรียลทอล เท่านั้น ผิวหน้าแต่ละคนไม่เหมือนกันบางคนแพ้ง่ายมาก ควรระวังเวลาใช้สินค้า,neg
ม่ายย มันเน้นไก่หมู กูเน้นกุ้งกับปลสหมึกกรอบ,neg
ลาก่อนบาบิก้อนแสนรักของชั้น!!,neg
แม่งลืมบารบีก้อน,neg
นี่คุณยังโชคดีได้กินหนมจีบหมู เราไปเปิดดูมีแต่เข่งเปล่า ไปวันอาทิตย์ จ่ายราคาเต็ม แต่อาหารที่มีในร้านคือรายย หมูหมักยังนึกว่าเอาเศษหมูที่เค้าทิ้งแล้วมากองให้กิน ไปกินร้านข้างทาง 199 ยังฟินกว่าอีกเด้อ 😂,neg
เบียร์ช้างขมๆๆๆๆ อร้วกๆๆๆๆ,neg
เปลี่ยนเป็นสี่ช่องหมดแล้วหรอ อยากกินน้ำเดียวไม่สะดวกเลยเพราะช่องมันเล็ก,neg
ผ้าอนามัยคูลลิ่งเฟรชแบบ.. บาย เย็นมาก จิ๋มจะระเบิดแล้ว เย็นยัน.. โอย 555555555555555555,neg
ผมกินหงส์ทองหรือไม่ก็285 ลูกหนี้ผมแดกชีวาส หรือไม่ก็รีเจนซี ผมกินอาหารตามสั่งข้างถนนมือนึงก็ 45-50 บาท ลูกหนี้ผมกินอาหารตามสั่งในร้านอาหารติดแอร์มื้อละ 100 โพสรูปเที่ยวนู่นนี่นั่น กินแต่ของดี ๆ พอทวงเงินเสือกบอกไม่มีตลอด,neg
เปิด285ในห้องกระดกแดกแม่ง 555555555,neg
พยายามไม่ตามข่าวบาบีก้อนอะ เพาะเปงสายกินสุกๆ ดิบๆ จะร้องไห้แล้ว,neg
วอนให้ป้าด่า ไม่อร่อยอ่ะ หัวตั้ง300,neg
หยุดก่อน,neg
จัดแบบนี้ขอเงินหน่อยสิ show dc,neg
สเมอนอฟ เหล้าเหี้ย,neg
แม่งแดกลีโอแต่เที่ยงเลย 555,neg
กาวผ้าอนามัยมันทำมาเหมือาเหนียวแน่น ยกเว้นกับ กกน.TT,neg
เอิ๊ป เอิ๊ปเราลดความอ้วนอยู๊,neg
(เหล้าปลอม) ใครชอบกินแบล็คเลเบิ้ล ราคาแพงแต่คุณได้กินอะไร ดูเอาก็แล้วกัน. เลียนแบบเหมือนของจริงทุกทุกอย่าง. ยกเว้นน้ำข่างในใส่อะไรไปลองดู. น่ากลัวคนดืมเหล้า.,neg
หาซื้ออินนิสฟรีวนวไม่ได้ ท้อใจ,neg
ไปกินมาไม่เห็นเหมือนในรูปเลย,neg
ดึงออกมาปุ๊บ ยกซดเลยเหมือนลาบเลือด555 เห็นวิธีใส่แล้วลำบากอะ ขนาดผ้าอนามัยแบบสอดยังรำคานอันนี้น่าจะหนักว่า เหมือนอะไรคาหอย😂,neg
อย่าไปหลงเชื่อเลยโฆษณา​แบบนี่แม่งดีได้วันหรือ2วันเท่านั้นแหละที่แม่งเน่ามาก,neg
อดชิ งั้นอ่ะ,neg
จะสูบอะไรก็ไม่ว่าหรอกครับ แต่กรุณาไปสูบใต้ลม แค่นั้นแหละครับที่อยากจะขอ // กูเหม็น,neg
คนถือสายควรระวังคำพูดเวลาส่งโทร.อ่ะ โทรหาฮอนด้าหลายรอบมาก เขาดูไมล์ผิดเป็น80k เราดันนึกขึ้นได้ว่ามัน90kช้าไปชม.นึงเลยโทรไปท้วง เขาก็ยืนยันว่าถูกแล้ว สักพักโทรมาบอกว่าดูผิดเอง แล้วมันเช็คต่างกันมากกก เปลี่ยนไปหลายอย่างแล้วก็ขอคืนบางอันไป ล่าสุดโทรไปคนรับพูดกับอีกคนว่าโทรมาอีกละ,neg
ใช้งานได้บ้างไม่ได้บ้าง,neg
หาดใหญ่ไม่มี hotpot แล้วววว จะกินยังไง,neg
อิเหี้ยจัยเย็น มันอินนิสฟรีเกาหลีว่ะ...,neg
ไม่ได้กินนาน เพิ่งไปกิน เดี๋ยว นี้ ราคาแพง มากจิงๆ ไม่คุ้มกับอาหาร หมูก็ เหนียว ที่เซนทัลเวอ์ นะ,neg
ไม่เอาาาาช้าง จะกินhite,neg
อีกอันที่hard saleโดยดาราจนรู้สึกไม่เชื่อในคุณภาพคือdr. jill มันดูไม่น่าซื้ออ่ะ พอไปขายทุกรายการทีวีขนาดนี้,neg
Smirnoffเล่นกูแล้ว,neg
อ้าววว,neg
ไม่ดีจริง ไม่กล้าขาย ฮ่าๆ,neg
วังแห่งนี้อยู่ภายใต้การดูแล ของสำนักงานทรัพย์สิน ส่วนพระมหากษัตริย์ และเล่นแร่แปรธาตุ ให้เอกชนเช่าที่ดินไปธุรกิจ โดยตระกูลเตชะไพบูลย์,neg
อุส่าเอาสปายมาแดก หุ เลียพื้นเลยสัส,neg
สรุปก็นกลิป innisfree เพราะยกเลิกออเดอร์ ไม่เอาแล้วก็ได้,neg
ใช่ครับ อะไหล่ Honda เปลี่ยนที่มีร้อง,neg
งบประมาณที่ถูกส่งให้มาเพื่อสร้างภาพ รณรงค์ว่าไม่ส่งเสริมการสูบ อาจถูกตัดได้ หากออกตัวแรง 😭😭😭😭,neg
ต้องบุหรี่ไฟฟ้า โทษทันที,neg
เสียดายบาบีกอนมื้อนั้นเหมือนกันนะ,neg
ปกติมารค์จะไม่ค่อยแพ้ค่ะ แต่garnier ใช้แล้วเป็นเม็ดตุ่มขึ้รน่าจะเเพ้นำ้หอม ตัวmask vit c ของ melano cc ดีมั้ยคะ ใช้ได้ทุกวันมั้ยคะ หรือต้องพักบ้าง,neg
สระบุรีเมื่อไหร่จะกลับมา...,neg
"ลองแล้วอ่ะแอด เหมือนเอ็มร้อยผสมโซดา แต่ทำไมรู้สึกเบากว่าสเมอร์นอฟ -,.-? #ไม่อร่อยอย่าแดก",neg
ไม่ๆ,neg
ขุ่นแม่เริง ~~ ต้องเพิ่งเบียร์ช้างแก้วใหญ่ ขมน้อยเลยทีเดียว โอยยย ข๊าวขาว 😱,neg
นิสสันมีดีที่เทคโนโลยีที่ล้ำหน้า แต่ดันไม่ยอมทำการตลาดให้ตรงจุดเด่นของตัวเอง ก็เลยขายไม่ได้ แถมบริการหลังการขายห่วยอีก อย่างที่เป็นข่าวรถใหม่ป้ายแดงเป็นสนิมถ่ายน้ำมันเครื่องออกมาเป็นโคลนกลับปัดความรับผิดดันโยนให้เจ้าของรถ ก็แย่นะ ใครๆๆก็กลัว,neg
ซื้อสมูทอีหลอดเล็กมาใช้ หน้าดี ไม่แพ้ แต่พอลงทุนซื้อหลอด400กว่า หน้าแพ้จ้า..เกิดจากอะไร ใครรู้ตอบที เสียดาย #ไว้รีวิวห้ามขายของโว้ยย,neg
ตอนนี้ก็มีแต่พวกเหี้ยๆ คนรวยๆ คนแก่ๆ เต็มเลย,neg
โอ้ยมึง NYXลด50เปอ ไม่ลดให้เร็วกว่านี้วะเซงงงง มีใครไปอีฟแอนบอยบ้าง ฝากซื้อหน่อยแง🙏🏻,neg
ลาก่อย ฮอนด้า ปกติก็ไม่คิดจะซื้ออยุ่แล้ว ใช้พี่ To ดีแระ,neg
แพ้ผ้าอนามัยไปอีก #โอ๊ยชีวิต,neg
พยาธิในบาบิก้อน,neg
เจนจองซีวิคตัวทอโบอ่ะ ยังไม่ได้เลย,neg
เสียดายคงไปไม่ทันแน่เลย,neg
กำแพงเพชรกรุพระเครื่อง เมืองคนแกร่ง ศิลาแลงใหญ่ กล้วยไข่หวาน น้ำมันลานกระบือ เลื่องชื่อน้ำตกคลองลาน เมืองเก่า7ร้อยปี สตรีงามเลิศ ถิ่นกำเนิดซุ้มกอ นั่งหลังงอล่อเบียร์ช้าง,neg
เช่าชุดอีดอกกกก,neg
ทำไมใช้กันแดดนีเวียแล้วหน้ามันเยิ้มมากเลยสงสัยไม่เหมาะกะหน้าเรามั้ง,neg
เค้าให้ใส่ชุดไทย สัส ยุดแม่การะเกดตอนนี้,neg
โอ้ยขนาดบาบิก้อนในห้างยังมี แล้วเนื้อย่างธรรมดานี่จะไม่เต็มหรอวะ,neg
บาบีก้อนหมูแม่งดีมากนะ เนื้อก็ดี แต่นี่เกลียดน้ำจิ้มมันฉิบหาย,neg
กูคงไม่เหมาะกับแสงโสมจริงๆ จะมากจะน้อยกินทีไรปวดหัวทุกที,neg
ตอนแรกสนใจคอนโดของแสนสิริละทีนี้มันบอกว่ามีครัวส่วนกลาง ทางนี้เลิกสนทันทีอะ,neg
หงษ์กลิ่นดีกว่า 285 มิดไนท์ที่เป็นวิสกี้นี่ดีสุดเหมือนกินเอ็มร้อยเพลินๆ,neg
ช้างกินดีกว่าอีก จืดมาก,neg
ถูก ที่ทำมาหลายแบรนด์ก็เพื่อความอยุ่รอดของตัวมันเองนั่นแหละ บางคนแอนตี้หงษ์ทอง แต่เสือกแดกแสงโสม หารู้ไหมว่ามันเจ้าของเดียวกัน 😂,neg
ทีแรกจะซื้อมาสด้าสองและซีเอ๊ก3 พร้อมกันสองคันเพราะชอบสเปกรถสวยดี เพื่อนห้ามไว้ก่อนบอกอย่าเสี่ยงเลย ดีที่ไม่ซื้อ ถ้ามีปันหามาเราประท้วงคงโดนฟ้อง555+,neg
แพ้ผ้าอนามัยเหมือนกันค่ะ 😣😣,neg
บาบิก้อนเราคงต้องห่างกันสักพักใหญ่ๆนะจ๊ะที่รัก (;-------;),neg
เป็นโคโลญแบบunisexอยู่แล้วอ่ะ เราก็ใช้Pomegranate Noir เป็นแค่โคโลญแต่แพง ฮือออออ,neg
แม่งราคาเท่า ฮอนด้าแจ๊ส เลย,neg
สเนลไวท์น้ำหอมเยอะมากกกก ผิวแพ้ง่ายห้ามใช้ ผื่นขึ้นแน่ๆ เทสแล้วกับเพื่อนกุเอง และใช้เองก็ไม่โอเค น้ำหอมเยอะจนงง,neg
มันมีหลายรสน่าลองwww ฟูลมูนเคยเห็นแม่กินแต่ยังไม่เคยเลยค่ะ u u นี่ถ้าติดมหาลัยจะลองหลายๆรส /แล้วก็เมาแตก---,neg
อีเหี้ยยยย ยิ่งชอบบาบีก้อนอยู่...,neg
สาขาบิ๊กซีติวานนท์​ บริการแย่มากพนักงานไม่สนใจเลยเรียกขอกะหล่ำ3คนกว่าจะได้มัวแต่ไปยืนคุยกับเพื่อนหน้าร้าน​ พนักงานคนแรกขอเสร็จตอบค๊าแล้วเดินหายไปคนที่2ขอกะหล่ำเอาถ้วยไปแล้วหายไปเลยต้องขอคนที่3ถึงได้,neg
คุ้มค่าเช่าชุดมั้ย,neg
พื้นที่การนั่งตรงเบาะหลังของ #Toyota #CHR ถือว่าด้อยกว่า HR-V แต่ดีกว่าของ CX-3 แต่วัสดุตรงส่วนนี้พลาสติก เป็นรอยง่าย ดูแล้วไม่สมราคารถหลักล้านเท่าไหร่,neg
ดูแค่นี้ก็รู้แล้วว่าเบียร์ลีโอ เบลอภาพหาพ่อมึงเหรอ,neg
สั่งพาเลทนี้ทางเซโฟร่ากันเถอะค่ะ ไม่มีอะไรจะเสียแล้ว limited edition ด้วย และการที่มีสีคอนทัวร์คือ Hoola อันเดียวก็…,neg
บ้านติดเอ็มเค บ้าเอ้ย เบื่อเป็นนะ,neg
ไฮเนเก้น ปรับราคาลงเหมือนบุหรี่บ้างดิวะ เอาราคาใกล้เคียงกับเบียร์ของไทย รับรองมีดิ้นกันอีก 55555,neg
อีใจร้าย,neg
เคยใช้เหรอครับ เดิมๆผมก็ว่ามันก็แรงใช้ได้ ขนาดตัวเก่าเทียบกับวีโก้หรือดีแม็กผมก็ว่าแรงกว่าเห็นๆ,neg
อยากได้ set ของแถม innisfree x wanna one ของมินฮยอน ราคารวมส่งไม่เกิน 650 มีใครับพรีอีกบ้าง **ไม่เอาตัวสินค้าคะ**…,neg
ในส่วนของอาการแพ้แอลกอฮอล์นั้นนนนนนนไม่เคยเป็นและไม่คิดว่าจะหนักขนาดนี้เล๊ยยยยยยยยย #หงษ์ทอง #รีเจนซี่,neg
น้ำยามีราคาแพงคนผลิตได้กำไรเป็นกอบเป็นกำขำวะ,neg
ตังค์จะใช้ไปวันๆยังหาไม่ได้เลย,neg
งั้นไม่กินละ 555,neg
ไปกินเมื่อวันที่1ธค.60. น้ำต้มยำรสชาติโอเครอร่อย. ใช้ได้ พอมาวันนี้ไปอีกรอบ น้ำต้มยำ ห่วยแตกมาก รสชาติจืดชืด อย่างกะปลากระป๋องละลายน้ำ จะไปอีกคงคิดหนักมาก!!! โลตัสศรีสะเกษ,neg
เงินมีน้อย,neg
โทรมาเสนอให้ติดเน็ตบ้าน ก่อนจะโทรช่วยเช็คก่อนได้มั้ยคะว่าที่อยู่ลูกค้ามีคู่สายเข้าถึงรึยัง ไม่ใช่สักแต่ว่าจะโทรชักชวนอย่างเดียว พอไปติดต่อที่ช้อปพนักงานแจ้งว่าพื้นที่บ้านลูกค้ายังไม่มีคู่สายค่ะ เสียอารมณ์ เสียเวลาค่ะ,neg
รถ Eco car ราคาตัวท็อปแพงกว่า วีออส ซิตี้ ตัวล่าง AT ล่ะ ตั้งราคาแบบนี้ รอดูกันต่อไปว่าบอดขายจะเป็นเช่นไร,neg
ไทยมันมียี่ห้อน้อยไง แต่แบบอีประเทศแอลกอฮอล์แห่งนี้แม่งมีเป็นล้านยี่ห้อ แล้ววันนี้กูกินอันที่ไม่ใช่smirnoff กับอันที่กูกินประจำอะ,neg
เบียร์ยูไม่ไหวจริงมายเฟรน555555 เข็ด,neg
ไม่เอาละแดงซ่ายังไม่หร่อย,neg
ขี้เกียจไปยืมรถพี่ พี่แม่งขับเทียน่า คันใหญ่เกิ๊นนนนนนน ที่เหลือก็มีแต่คันใหญ่ๆ ขับไม่ถนัด 5555,neg
กินช้างได้กี่ลัง?โมโหขนาดนี้555556,neg
ผ้าอนามัยยี่ห้ออื่นก็บวม 😒,neg
ผ้าอนามัยที่ใช้ทำไมกลายร่างเป็นcooling freshหมด จะร้องไห้TTTT ได้กลิ่นก็มึนหัวแล้ว,neg
มาสด้า 2 ดาวน์น้อย ผ่อนแพงแน่นอน,neg
